2.550000	0.321842	4.187890	9.079391	11.222555	14.320091
2.560000	0.321690	4.153908	9.045887	11.188222	14.319760
2.570000	0.321792	4.119935	9.012011	11.153887	14.319683
2.580000	0.322145	4.085976	8.977764	11.119555	14.319859
2.590000	0.322745	4.052032	8.943145	11.085228	14.320282
2.600000	0.323590	4.018109	8.908155	11.050911	14.320950
2.610000	0.324675	3.984208	8.872793	11.016606	14.321858
2.620000	0.325997	3.950334	8.837060	10.982318	14.323004
2.630000	0.327552	3.916489	8.800957	10.948049	14.324384
2.640000	0.329337	3.882678	8.764483	10.913802	14.325994
2.650000	0.331348	3.848903	8.727640	10.879582	14.327829
2.660000	0.333580	3.815168	8.690427	10.845391	14.329887
2.670000	0.336031	3.781476	8.652846	10.811234	14.332164
2.680000	0.338696	3.747831	8.614896	10.777112	14.334655
2.690000	0.341571	3.714235	8.576580	10.743029	14.337358
2.700000	0.344653	3.680691	8.537898	10.708989	14.340266
2.710000	0.347938	3.647204	8.498850	10.674994	14.343378
2.720000	0.351421	3.613776	8.459438	10.641049	14.346689
2.730000	0.355098	3.580410	8.419663	10.607155	14.350194
2.740000	0.358966	3.547110	8.379526	10.573317	14.353890
2.750000	0.363019	3.513878	8.339029	10.539537	14.357773
2.760000	0.367255	3.480718	8.298173	10.505819	14.361838
2.770000	0.371669	3.447632	8.256959	10.472164	14.366081
2.780000	0.376257	3.414623	8.215389	10.438578	14.370499
2.790000	0.381014	3.381695	8.173465	10.405061	14.375086
2.800000	0.385937	3.348850	8.131188	10.371619	14.379838
2.810000	0.391020	3.316091	8.088560	10.338252	14.384752
2.820000	0.396260	3.283422	8.045583	10.304965	14.389822
2.830000	0.401653	3.250844	8.002260	10.271759	14.395045
2.840000	0.407193	3.218361	7.958591	10.238639	14.400417
2.850000	0.412877	3.185975	7.914580	10.205606	14.405932
2.860000	0.418701	3.153688	7.870228	10.172664	14.411586
2.870000	0.424659	3.121505	7.825538	10.139814	14.417375
2.880000	0.430748	3.089427	7.780513	10.107061	14.423295
2.890000	0.436962	3.057456	7.735154	10.074405	14.429341
2.900000	0.443299	3.025596	7.689465	10.041851	14.435509
2.910000	0.449752	2.993848	7.643447	10.009400	14.441793
2.920000	0.456318	2.962216	7.597105	9.977056	14.448190
2.930000	0.462992	2.930701	7.550441	9.944819	14.454696
2.940000	0.469770	2.899306	7.503457	9.912694	14.461304
2.950000	0.476646	2.868033	7.456157	9.880682	14.468012
2.960000	0.483618	2.836885	7.408543	9.848785	14.474814
2.970000	0.490679	2.805863	7.360620	9.817007	14.481707
2.980000	0.497826	2.774970	7.312390	9.785348	14.488684
2.990000	0.505054	2.744207	7.263857	9.753812	14.495742
3.000000	0.512359	2.713578	7.215024	9.722400	14.502877
3.010000	0.519735	2.683083	7.165894	9.691115	14.510083
3.020000	0.527179	2.652726	7.116473	9.659959	14.517356
3.030000	0.534686	2.622507	7.066762	9.628933	14.524692
3.040000	0.542251	2.592429	7.016766	9.598040	14.532086
3.050000	0.549870	2.562493	6.966489	9.567282	14.539533
3.060000	0.557538	2.532701	6.915934	9.536660	14.547029
3.070000	0.565251	2.503056	6.865107	9.506176	14.554569
3.080000	0.573004	2.473557	6.814010	9.475832	14.562149
3.090000	0.580793	2.444208	6.762649	9.445629	14.569764
3.100000	0.588613	2.415010	6.711027	9.415571	14.577410
3.110000	0.596460	2.385963	6.659148	9.385657	14.585082
3.120000	0.604329	2.357070	6.607019	9.355889	14.592775
3.130000	0.612216	2.328332	6.554642	9.326270	14.600486
3.140000	0.620116	2.299751	6.502022	9.296800	14.608209
3.150000	0.628024	2.271327	6.449165	9.267481	14.615940
3.160000	0.635937	2.243061	6.396075	9.238314	14.623674
3.170000	0.643851	2.214956	6.342756	9.209301	14.631408
3.180000	0.651759	2.187011	6.289215	9.180442	14.639136
3.190000	0.659659	2.159229	6.235455	9.151740	14.646854
3.200000	0.667545	2.131609	6.181482	9.123195	14.654559
3.210000	0.675414	2.104154	6.127301	9.094807	14.662244
3.220000	0.683261	2.076863	6.072917	9.066580	14.669907
3.230000	0.691082	2.049739	6.018336	9.038512	14.677542
3.240000	0.698872	2.022780	5.963563	9.010605	14.685146
3.250000	0.706628	1.995989	5.908603	8.982861	14.692714
3.260000	0.714344	1.969365	5.853462	8.955279	14.700241
3.270000	0.722017	1.942910	5.798146	8.927860	14.707724
3.280000	0.729643	1.916624	5.742660	8.900606	14.715159
3.290000	0.737217	1.890508	5.687010	8.873517	14.722540
3.300000	0.744735	1.864561	5.631201	8.846594	14.729864
3.310000	0.752194	1.838785	5.575241	8.819836	14.737127
3.320000	0.759588	1.813179	5.519133	8.793245	14.744324
3.330000	0.766914	1.787744	5.462885	8.766821	14.751452
3.340000	0.774168	1.762480	5.406503	8.740565	14.758506
3.350000	0.781347	1.737387	5.349992	8.714476	14.765483
3.360000	0.788445	1.712465	5.293359	8.688555	14.772377
3.370000	0.795459	1.687715	5.236610	8.662802	14.779187
3.380000	0.802385	1.663137	5.179752	8.637217	14.785906
3.390000	0.809220	1.638729	5.122790	8.611801	14.792533
3.400000	0.815959	1.614493	5.065731	8.586554	14.799062
3.410000	0.822599	1.590427	5.008581	8.561475	14.805489
3.420000	0.829136	1.566533	4.951348	8.536564	14.811812
3.430000	0.835566	1.542809	4.894037	8.511822	14.818026
3.440000	0.841885	1.519255	4.836655	8.487248	14.824128
3.450000	0.848091	1.495870	4.779209	8.462842	14.830114
3.460000	0.854178	1.472655	4.721706	8.438604	14.835980
3.470000	0.860145	1.449609	4.664151	8.414533	14.841722
3.480000	0.865987	1.426731	4.606553	8.390630	14.847338
3.490000	0.871700	1.404021	4.548917	8.366893	14.852823
3.500000	0.877282	1.381478	4.491251	8.343322	14.858174
3.510000	0.882729	1.359101	4.433562	8.319917	14.863388
3.520000	0.888037	1.336890	4.375856	8.296678	14.868462
3.530000	0.893204	1.314843	4.318141	8.273603	14.873391
3.540000	0.898225	1.292960	4.260423	8.250691	14.878173
3.550000	0.903099	1.271241	4.202710	8.227943	14.882805
3.560000	0.907821	1.249683	4.145009	8.205358	14.887282
3.570000	0.912389	1.228287	4.087326	8.182934	14.891603
3.580000	0.916799	1.207051	4.029669	8.160671	14.895764
3.590000	0.921049	1.185974	3.972045	8.138569	14.899761
3.600000	0.925135	1.165054	3.914462	8.116625	14.903593
3.610000	0.929055	1.144292	3.856926	8.094839	14.907255
3.620000	0.932805	1.123684	3.799444	8.073210	14.910746
3.630000	0.936384	1.103232	3.742025	8.051738	14.914062
3.640000	0.939787	1.082932	3.684675	8.030420	14.917200
3.650000	0.943013	1.062783	3.627401	8.009256	14.920157
3.660000	0.946059	1.042785	3.570212	7.988245	14.922932
3.670000	0.948921	1.022936	3.513113	7.967385	14.925521
3.680000	0.951598	1.003233	3.456113	7.946675	14.927921
3.690000	0.954087	0.983677	3.399219	7.926114	14.930131
3.700000	0.956386	0.964265	3.342437	7.905701	14.932147
3.710000	0.958491	0.944996	3.285777	7.885434	14.933967
